RA,dec,flux,v_mag,b-v,is_vsx_variable,vsx_name,v_mag_cal,fit_model,fit_flux_low,fit_flux_high,fit_m0,fit_slope,fit_linear_intercept,fit_seed_density,fit_n_refstars
229.0187656969734,55.64770582097238,11953.228176512723,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
229.03278871588583,55.637878171069296,12313.855820502744,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.70013090545223,55.86763120117,12373.293508980898,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.96550444307167,56.36196602276971,12137.480650544652,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.57387503873142,55.95048529282946,12412.57120894625,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.20675317182682,56.20564302548129,12162.558946273242,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.32788416035353,56.1250380144591,13763.996565836514,,,False,,17.835605460027715,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.7661396556052,55.8293252155081,54947.811283716044,13.271,0.562,False,,13.261432694408,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.99922534813098,56.344113002615444,18238.76787924844,15.293,0.644,False,,15.298981588602626,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.7078917379986,55.87079212118416,23209.55469464568,14.779,0.679,False,,14.632124150486817,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.18490733495307,56.22532462481963,12302.585086040926,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.25356679146577,56.179329334469074,12047.07623316621,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.98810714173885,56.35572712846782,15152.401976940939,15.969,0.601,False,,16.264419276371925,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.3646115936045,56.10606678775141,14215.457628938773,16.482,0.554,False,,17.008667328262923,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.37318268233219,56.10014815503856,13367.269723902356,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.46857616979284,56.039541491695985,11973.941989587911,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.05062817976435,56.31889704444316,12249.206457584074,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.49397600169482,56.02308713425234,19547.68327735509,,,True,Gaia DR3 1600813068035833984,15.072930369341467,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.80784802643976,56.47860991363688,12745.505839752506,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.31331584379532,56.144712197820326,13031.671063884103,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.24090881936326,56.193910457367494,12171.929806545388,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.95070032675613,55.714151302466526,12034.87035613598,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.95835775462854,55.709032472874995,13540.281602545043,,,False,,18.9806634052026,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.91302661851662,56.41205682542347,12678.937590210977,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.91560237099503,56.411158579156805,20692.062088256727,14.983,0.939,False,,14.911870836650039,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.9565909569151,55.71132454853324,12711.815420442783,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.95755775386,55.70983757214293,13280.549536824963,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.32729418905615,56.13910954186986,12162.448538974104,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.95696293345407,55.71101813264968,12407.191043385099,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.6472389170154,55.924687298706885,13972.270229954413,16.633,0.768,False,,17.363898723020327,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.4440074836828,56.06260522268909,37510.41684604372,13.729,0.589,False,,13.781414926805226,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.48255404323103,56.03702843829002,12060.648963104042,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.11205730567517,56.28587066933416,12147.98966065073,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.48192404181827,56.037958411117884,11999.890913291165,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.62431304309283,55.94228228410825,12071.56326797362,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.5654291756504,55.97982100331721,12362.859931188017,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.32845469246072,56.14242652465811,12125.60446603467,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.31850700191595,56.14892724287752,12244.710357148002,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.57473983507327,55.97552323676396,12362.284152400154,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.53470629496348,56.00615522971648,12029.129692590961,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.938622343886,56.40411424534424,13169.999606811103,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.00456512898228,56.36127630315425,15430.226524504009,,,False,,16.123479028443256,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.35409723552306,56.12860204510895,12248.139140795547,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.6223610936011,55.948384614233575,14538.975344821987,,,False,,16.680653339637786,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.99781722296797,56.36615067357848,12180.9717713146,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.36969281240127,56.119260040195165,12312.622553872869,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.0040046834299,56.362392123494054,12928.051033185482,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.92786751636436,55.740995642003476,21139.87546069758,15.127,0.967,False,,14.85565284423334,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
229.05109551263445,55.65562458682038,12419.38397118882,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.94928242810238,56.40222189055015,12288.045016213104,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.36860542064719,56.12136067594773,12043.829927837616,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.91509582055411,55.7518386462096,11746.666271170227,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.2652715400382,56.19291962570601,12512.24258069753,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.50909609177492,56.032043716635314,12089.700453602758,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
229.01173547630006,55.688776487325406,13843.520794942066,,,False,,17.626496490587293,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
229.0089763040041,55.69174723122183,11998.039120230544,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.83765558224277,56.4792769924535,25900.624473990953,,,False,,14.403334467585818,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.51954982326072,56.02703610504045,13440.49550748218,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.39672425965026,56.109846791227895,14423.806142910626,,,False,,16.78470357077893,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.49783114944495,56.04274416546489,12474.120696899789,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.05058463858947,56.34187521236308,16317.101389389458,15.794,0.721,False,,15.778197266848505,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.28209167899823,56.188487624757045,12100.962685766917,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.08445756174424,56.320000638544535,25189.2442073131,14.514,0.813,False,,14.458650488396625,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.88790725787894,56.4499136429905,12346.362702466602,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.8940400258123,56.446097995226864,13238.431042093069,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.81727601295117,56.49951405132302,12601.90527543074,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.18842377308164,56.255692384915136,12443.022920916093,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.94260530818426,56.41923932638933,13394.55542568777,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.6197024622386,55.967513534235735,12517.137641408855,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.8220415566172,56.49975605520587,18249.255273486473,,,False,,15.296936098841734,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.42767741711606,56.09894762171011,13291.957386033895,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.88008221375696,55.792951581675474,66143.13689266094,13.092,0.663,False,,13.0310819877038,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.96019526201684,56.41199406099408,14068.009752712283,,,False,,17.20756347788535,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
229.0122686255047,55.70394129417556,373423.9130020303,,,False,,10.999351001660266,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.87433038513154,56.46960347538099,16424.850460694557,,,False,,15.74375870235395,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.2169031033619,56.24426553966747,45286.65674562728,13.452,0.671,False,,13.515080471254656,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.14495979942902,56.29375508921953,13563.091058510434,16.813,0.695,False,,18.775463632995233,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.7379631871914,55.895977816144885,11897.93415823725,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
229.08117732285885,55.6598376808968,12170.376726201812,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.88630142923503,55.79267290560243,12442.989328378073,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.93301048869336,55.76233319290377,12466.397343336686,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
227.96943480595414,56.41240106549676,17986.460858760736,,,False,,15.349585863483973,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.97900253102304,55.73311958706858,12172.163745520498,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.44804878760146,56.09485872484724,12260.88155965899,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.01993439247016,56.378423363689045,12228.577733312784,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.96444106182872,55.74535570067294,11938.837874961226,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
229.03949693276942,55.6935098478721,12018.551034161019,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.7588092793328,55.88635253930629,13903.654690858612,,,False,,17.49462115023306,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.2901913892661,56.203517073925894,14162.761925559242,,,False,,17.074987437529124,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.687401451784,55.93622325935648,15421.877909527526,16.268,0.814,False,,16.12741875457455,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.08005128711463,56.34355627430708,13611.669423330732,,,False,,18.448034914442502,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.41997561891634,56.11857107346921,1164123.9365907465,,,False,,8.598744480773298,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.4198524867811,56.118651007709275,1142602.146556747,,,False,,8.692048336676066,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.42001908749242,56.11857851969378,1162514.2209884918,,,False,,8.605929319466462,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.92162600860777,55.77863876710554,12030.948054225202,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.78348693205317,55.87382092211007,11977.323647971089,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.3510390658142,56.166910963644405,12346.85050872932,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.6502355551273,55.96626163503936,11941.689098977033,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.20187622440528,56.26749868196948,12640.602056858352,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.71654792219073,55.921564119927595,15943.021057616808,15.747,0.511,False,,15.90867255615608,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.02139095090092,56.38845104448063,12420.513284391182,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.86024901454542,55.825005166212456,13624.457592221332,,,False,,18.378040492549637,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.58574346902955,56.01276572551731,13107.492086214743,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.72277828483053,55.92018346092934,12353.062327098087,,,False,,nan,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
228.05645341931864,56.36663072589296,13523.660199104765,16.784,0.477,False,,19.16500163942051,inverse_logistic_from_flux_numeric,13447.628069738197,1418562.313621601,10.00563742015651,1.0726093133481458,nan,1.0,303.0
